idx,caption,commenter,owner,comment,label,role
42,Media posted at 012-06-29 20:25:37,marina_chiello_71,marina_chiello_71  ,Thanks @keelyfowler and @bellsxo u guys r the best!!!!! __â  (created at:2012-07-14 17:24:46),0,other
42,Media posted at 012-06-29 20:25:37,keelyfowler,marina_chiello_71  ,No problleemm____  (created at:2012-07-14 17:28:17),0,other
42,Media posted at 012-06-29 20:25:37,marina_chiello_71,marina_chiello_71  ,Awwwwwwwww thanks sammmmmyyyyyy @sammiex0x0x  (created at:2012-07-15 00:12:23),0,other
42,Media posted at 012-06-29 20:25:37,ullneverknow,marina_chiello_71  ,@bellsxo hey how about u shut the fuck up because your probly a no life loser u motherfucker!  (created at:2012-07-28 04:55:01),1,bully
62, Type of stuff I receive and hear everyday,_randygray,deionsandersjr  ,#haters  (created at:2012-08-19 17:42:18),0,other
62, Type of stuff I receive and hear everyday,dwall_ington,deionsandersjr  ,@deionsanders wow. Fool.  (created at:2012-08-19 17:42:20),1,bully
62, Type of stuff I receive and hear everyday,rforde83,deionsandersjr  ,Jealous...haters are motivators and don't let em phase you!!  (created at:2012-08-19 17:42:36),0,other
62, Type of stuff I receive and hear everyday,ceeloud,deionsandersjr  ,Major hate  (created at:2012-08-19 17:42:40),0,other
62, Type of stuff I receive and hear everyday,kwatts81,deionsandersjr  ,@deionsandersjr haters gonna hate  (created at:2012-08-19 17:42:48),0,other
62, Type of stuff I receive and hear everyday,dan_ksiazak,deionsandersjr  ,#motivation  (created at:2012-08-19 17:43:08),0,other
62, Type of stuff I receive and hear everyday,alex_prez,deionsandersjr  ,"God bless that kid he has no idea what it takes to be great, exceptional or classy @deionsandersjr and judging by the way uses grammar and spells, he's the one who needs to 'buy an education'. Good luck bro  (created at:2012-08-19 17:43:26)",1,bully
62, Type of stuff I receive and hear everyday,dgray47,deionsandersjr  ,Wow somebody is jealous they don't have any talent.  (created at:2012-08-19 17:43:27),1,other
62, Type of stuff I receive and hear everyday,mr_stlot,deionsandersjr  ,"Puss ass facebook gangster. Just do you, @deionsandersjr. God has blessed you with a gift. I'm sure I'll be seeing you on Saturdays and hopefully Sundays. Stay up.  (created at:2012-08-19 17:43:30)",1,bully
62, Type of stuff I receive and hear everyday,imdatdudefish,deionsandersjr  ,All I can Say is God Bless Em son @deionsandersjr  (created at:2012-08-19 17:43:31),0,other
62, Type of stuff I receive and hear everyday,kinleyydanielle,deionsandersjr  ,"Thass sad buhh ayee everybody got haters, he got nun buhh time on his hands to send this, u blessed n he dont like it! Ppl are sad  (created at:2012-08-19 17:44:07)",0,other
62, Type of stuff I receive and hear everyday,karsyn.mommy,deionsandersjr  ,This NON-SENSE should be motivation. your destined for greatness... Your Plan Is all in god's hands __¥_¥ ! love ya @deionsandersjr  (created at:2012-08-19 17:44:28),0,other
62, Type of stuff I receive and hear everyday,christopherwillis_,deionsandersjr  ,Dont worry bout him he just a Hater @deionsandersjr  (created at:2012-08-19 17:44:33),0,other
62, Type of stuff I receive and hear everyday,youngsupermancole,deionsandersjr  ,"Who does this guy think he is?! He is a bitch nigga! @deionsandersjr keep doing yo thang homie. I have seen your highlights and you are too raw!! That guy needs help and a dictionary, really bad!  (created at:2012-08-19 17:44:43)",1,defender
62, Type of stuff I receive and hear everyday,kramerz500,deionsandersjr  ,@deionsandersjr I've had class with you man and know you he is nothing you'll be big one day and he will be serving people at McDonald's worrying about what to call other people he jealous of  (created at:2012-08-19 17:44:53),0,other
62, Type of stuff I receive and hear everyday,__nick_donoto__,deionsandersjr  ,Who's Justin Lockhart???  (created at:2012-08-19 17:45:07),0,other
62, Type of stuff I receive and hear everyday,j_baylor1,deionsandersjr  ,@bruce_lii lol I like what you said! lol  (created at:2012-08-19 17:45:27),0,other
62, Type of stuff I receive and hear everyday,4everlilc,deionsandersjr  ,Motivation..  (created at:2012-08-19 17:45:30),0,other
62, Type of stuff I receive and hear everyday,zayjones7,deionsandersjr  ,People just be hating man.  (created at:2012-08-19 17:45:38),0,other
62, Type of stuff I receive and hear everyday,intellectualbadassx,deionsandersjr  ,Wooooow!!!! That's a hater! No life niggah . Fuck that boy. He ain't shit. He clearly has too much time on his hands. @deionsandersjr  (created at:2012-08-19 17:45:40),1,bully
62, Type of stuff I receive and hear everyday,jonathanscala_,deionsandersjr  ,Even more motivation bro ! Style on em haters  (created at:2012-08-19 17:45:44),0,other
62, Type of stuff I receive and hear everyday,andrewmagana58,deionsandersjr  ,U a beast dnt trip  (created at:2012-08-19 17:45:49),1,other
62, Type of stuff I receive and hear everyday,zayjones7,deionsandersjr  ,Don't hate the man cause his father was successful and did something with his life haha  (created at:2012-08-19 17:46:16),0,other
62, Type of stuff I receive and hear everyday,q_got_da_juice,deionsandersjr  ,"Damn disrespected this niggas manhood and whole life, i would personally find out where this nigga lives and beat his ass lol  (created at:2012-08-19 17:46:18)",1,bully
62, Type of stuff I receive and hear everyday,gbiggs18,deionsandersjr  ,"I hardly if ever will comment on a pic from a person I'm following...BUT this is FAR TOO funny not to... Lil homie don't let small minded people get to you who aren't fortunate enough to have tour blessing father or not... Your witness to see what football , and hard work can provide not only for you but your family...keep doing your thing... # fueltoyourfire  (created at:2012-08-19 17:46:41)",0,other
62, Type of stuff I receive and hear everyday,one_sweetdream,deionsandersjr  ,"Wow embarrass yourself then, how sad smh  (created at:2012-08-19 17:47:35)",0,other
62, Type of stuff I receive and hear everyday,jpuryearr,deionsandersjr  ,Wow  (created at:2012-08-19 17:47:55),0,other
62, Type of stuff I receive and hear everyday,_losolongway,deionsandersjr  ,@deionsandersjr #HATERS  (created at:2012-08-19 17:48:47),0,other
62, Type of stuff I receive and hear everyday,mobes27,deionsandersjr  ,"Haters gonna hate,  (created at:2012-08-19 17:48:52)",0,other
62, Type of stuff I receive and hear everyday,kjboyer55,deionsandersjr  ,This fool is just jealous. He probably just sittin in his room playing Xbox wishing he could play college ball  (created at:2012-08-19 17:49:30),1,bully
62, Type of stuff I receive and hear everyday,neutcch,deionsandersjr  ,"His life must be miserable, and how could somebody have the energy to hate this much. Just lame!  (created at:2012-08-19 17:49:35)",1,bully
62, Type of stuff I receive and hear everyday,1googs,deionsandersjr  ,"Damn this dude is really but hurt and wants to be you, extreme hate in it's prime  (created at:2012-08-19 17:50:35)",1,bully
62, Type of stuff I receive and hear everyday,jlworley_22,deionsandersjr  ,Wow! Dang Jr!  (created at:2012-08-19 17:51:01),0,other
62, Type of stuff I receive and hear everyday,str8hussle,deionsandersjr  ,I see A HATER....Lol @deionsandersjr  (created at:2012-08-19 17:51:07),0,other
62, Type of stuff I receive and hear everyday,wc3_,deionsandersjr  ,Fuckery  (created at:2012-08-19 17:51:15),1,bully
62, Type of stuff I receive and hear everyday,t.cope,deionsandersjr  ,Damn  (created at:2012-08-19 17:52:49),0,other
62, Type of stuff I receive and hear everyday,youngsupermancole,deionsandersjr  ,Sorry about using the n word. Kind of made myself sound ignorant right there.  (created at:2012-08-19 17:53:28),0,other
62, Type of stuff I receive and hear everyday,nfaiazza,deionsandersjr  ,Just a punk ass Facebook gangster...do ur thing man  (created at:2012-08-19 17:54:52),1,bully
62, Type of stuff I receive and hear everyday,justdesifray,deionsandersjr  ,yoooo man....dude went in. but YOU know who you are & how successful YOU made your life. just laugh at these niggas. Dude just see you #WellOff & mad because he's too lazy to make a name for himself. URockU Deion!  (created at:2012-08-19 17:57:17),0,other
62, Type of stuff I receive and hear everyday,original_aboy_terro,deionsandersjr  ,Why hate like this!  (created at:2012-08-19 17:57:17),0,other
62, Type of stuff I receive and hear everyday,bar10dergirl,deionsandersjr  ,He is a true fan of yours cuz he know dam near everything bout you. Lolz  (created at:2012-08-19 18:00:33),0,other
62, Type of stuff I receive and hear everyday,nicolas_ortiz,deionsandersjr  ,Jealous ass  (created at:2012-08-19 18:00:41),1,bully
62, Type of stuff I receive and hear everyday,_tl7,deionsandersjr  ,That dumb ass just typed up all that shit what a waste of time just to hate on someone why do you give them the time of day I would love that shit!  (created at:2012-08-19 18:01:32),1,bully
62, Type of stuff I receive and hear everyday,__apera,deionsandersjr  ,Typical hater.... Im coming to that prep school next year! #TurnUp  (created at:2012-08-19 18:01:32),0,other
62, Type of stuff I receive and hear everyday,novidad730,deionsandersjr  ,"Lmao why dude so mad? Ur better than me man cause I'll let em have it. Real talk, I'd have to bang on em. Don't stress these cats cause they all are __¥¥± at the end of the day. Do what u do and don't sweat __¥© anybody has to say. #WellOff  (created at:2012-08-19 18:03:45)",1,bully
62, Type of stuff I receive and hear everyday,prettyboycardo,deionsandersjr  ,Hahahaha damn bro was mad as hell #angrymessage  (created at:2012-08-19 18:05:34),0,other
62, Type of stuff I receive and hear everyday,shibbysaidthevlien,deionsandersjr  ,@deionsandersjr Must be doing somethin right to be hated that hard  (created at:2012-08-19 18:05:39),0,other
62, Type of stuff I receive and hear everyday,besshenning21,deionsandersjr  ,"@deionsandersjr Ay big homie, let this bum hate and motivate you. Take your opportunity 2 ball out so u can make millions then sh!t on him. #OneHunnid  (created at:2012-08-19 18:06:29)",1,defender
62, Type of stuff I receive and hear everyday,pickitoffodoms,deionsandersjr  ,"All of you are dick riders some of that stuff dude was saying is true , some of it wasn't . Bottom line is your name covers your game . Your dad is the greatest player of all time . I've never saw heard of you when top players in high school were being talked about . I'm just stating facts .  (created at:2012-08-19 18:06:54)",1,other
62, Type of stuff I receive and hear everyday,oneandonlyleron,deionsandersjr  ,This has to be a joke? Where I Ashton Kutchet? This can't be real @deionsandersjr  (created at:2012-08-19 18:07:53),0,other
62, Type of stuff I receive and hear everyday,05knights,deionsandersjr  ,"As a veteran football mom, i encourage you in all you do. I've been the Prayer/team mom for Desert Christian High School Knights since 2005 and a fan of your daddy for a lot longer. I will pray for your health, strength, and safety every Friday. Keep workin hard on and off the gridiron!  (created at:2012-08-19 18:09:01)",0,other
62, Type of stuff I receive and hear everyday,always__solid9,deionsandersjr  ,Why even give him the time of day. You should of hid his name. He is probably enjoying the fact that you acknowledged him... #hater  (created at:2012-08-19 18:10:54),0,other
62, Type of stuff I receive and hear everyday,vinnymerc,deionsandersjr  ,It dosnet matter what they say u r the best and go to the New York Jets @deionsandersjr  (created at:2012-08-19 18:11:17),0,other
62, Type of stuff I receive and hear everyday,kissmy_tats,deionsandersjr  ,That Mans sad.cause Bucky won't talk to him on twitter lol  (created at:2012-08-19 18:13:54),0,other
62, Type of stuff I receive and hear everyday,derrickmathews,deionsandersjr  ,Keep doin ya thing boy @deionsandersjr  (created at:2012-08-19 18:14:18),0,other
62, Type of stuff I receive and hear everyday,pirouette_mami,deionsandersjr  ,Damn  (created at:2012-08-19 18:15:44),0,other
62, Type of stuff I receive and hear everyday,mrkdthabusiness619,deionsandersjr  ,I mean real shit if u r a real Nigga @deionsandersjr then Go halla at the nigga!!! Point blank and if he wanna line it up the show the nigga what kind of million dollar son u really r!! Ijs'n kdthabusiness 100__¥  (created at:2012-08-19 18:15:46),1,bully
62, Type of stuff I receive and hear everyday,sherrinichelson79,deionsandersjr  ,"Wow Amazing , wish I had all this attention,,these poor souls the hearts are aching for attention, and what better way to get it.. Oh, who is ur dad??? Does he get this? Is he single? Wow !! You wonder who's raising kids like this !! Go read a verse in the Bible and see if u can remember it the next.. Bada** hater!! Luv u 'Batman,, I now know where to go to read some good entertainment.. U gonna put the tabloids out of business...  (created at:2012-08-19 18:17:12)",1,bully
62, Type of stuff I receive and hear everyday,_gloryboymond18,deionsandersjr  ,@deionsandersjr You don't suck bathulk feed off that and ball out #WellOff  (created at:2012-08-19 18:17:53),1,bully
62, Type of stuff I receive and hear everyday,mdot_krook,deionsandersjr  ,#motivation to shut em up boy do work fuck these fuck boys  (created at:2012-08-19 18:19:44),1,bully
62, Type of stuff I receive and hear everyday,_jassybrownn,deionsandersjr  ,It's only motivation ___¥  (created at:2012-08-19 18:21:52),0,other
62, Type of stuff I receive and hear everyday,michaelgray21,deionsandersjr  ,Jealousy. #welloff  (created at:2012-08-19 18:22:12),0,other
62, Type of stuff I receive and hear everyday,hooliganhunter,deionsandersjr  ,Poor guy. He must be sick with his life  (created at:2012-08-19 18:22:45),1,bully
62, Type of stuff I receive and hear everyday,tate_peterson,deionsandersjr  ,@deionsandersjr u don't suck u great and so is ur dad! H8ters gonna h8! Don't listen to people like that guy  (created at:2012-08-19 18:22:54),0,other
62, Type of stuff I receive and hear everyday,soul_on_ice,deionsandersjr  ,What prompted this dude to spazz like this tho??  (created at:2012-08-19 18:24:58),0,other
62, Type of stuff I receive and hear everyday,stay_schemin_kidd,deionsandersjr  ,@deionsandersjr Ask him what he has done. He can't say shit  (created at:2012-08-19 18:26:27),1,bully
62, Type of stuff I receive and hear everyday,bennie_the_jet2,deionsandersjr  ,Having haters means you're doing something right so keep doing your thing @deionsandersjr  (created at:2012-08-19 18:38:56),0,other
62, Type of stuff I receive and hear everyday,joel_kane,deionsandersjr  ,That dude needs to get a life you cant help who your dad is @deionsandersjr  (created at:2012-08-19 18:39:58),0,other
62, Type of stuff I receive and hear everyday,truulovliness,deionsandersjr  ,Wow. That was pure hatred.  (created at:2012-08-19 18:41:59),0,other
